loc_id,Bl3_id,Bl3_id_uniq
LOC118423581,CTSA,Ctsa
LOC118417927,CTSA,Ctsa-Loc118417927
LOC118418097,CTSA,Ctsa-Loc118418097
LOC118404562,CTSB,Ctsb
LOC118404660,CTSC,Ctsc
LOC118414050,CTSC,Ctsc-Loc118414050
LOC118411258,CTSD,Ctsd
LOC118414060,CTSD,Ctsd-Loc118414060
LOC118415775,CTSF,Ctsf
LOC118424342,CTSF_CTSB,Ctsf-Ctsb
LOC118418160,CTSF,Ctsf-Loc118418160
LOC118410484,CTSH,Ctsh
LOC118406260,CTSK,Ctsk
LOC118422575,CTSL,Ctsl
LOC118419487,CTSO,Ctso
LOC118406160,CTSS,Ctss
LOC118422581,CTSV,Ctsv
LOC118422574,CTSV_CTSL,Ctsv-Ctsl
LOC118409269,CTSV,Ctsv-Loc118409269
LOC118422401,CTSV,Ctsv-Loc118422401
LOC118422576,CTSV,Ctsv-Loc118422576
LOC118422580,CTSV,Ctsv-Loc118422580
LOC118422582,CTSV,Ctsv-Loc118422582
LOC118417697,CTSZ,Ctsz
LOC118406421,CTTN,Cttn
LOC118416091,CTTNBP2,Cttnbp2
LOC118429930,CTU1,Ctu1
LOC118409936,CTU2,Ctu2
LOC118403086,CUBN,Cubn
LOC118428306,CUBN_CSMD2,Cubn-Csmd2
LOC118413543,CUBN,Cubn-Loc118413543
LOC118414313,CUBN,Cubn-Loc118414313
LOC118421806,CUBN,Cubn-Loc118421806
LOC118421890,CUBN,Cubn-Loc118421890
LOC118422007,CUBN,Cubn-Loc118422007
LOC118430880,CUBN,Cubn-Loc118430880
LOC118425512,CUEDC1,Cuedc1
LOC118418211,CUEDC2,Cuedc2
LOC118403913,CUL1,Cul1
LOC118424772,CUL2,Cul2
LOC118427210,CUL3,Cul3
LOC118428327,CUL4B,Cul4b
LOC118423292,CUL5,Cul5
LOC118420811,CUTA,Cuta
LOC118414321,CUTC,Cutc
LOC118425436,CUX1_CUX2,Cux1-Cux2
LOC118406993,CUX2,Cux2
LOC118422167,CUZD1,Cuzd1
LOC118422735,CUZD1_DMBT1,Cuzd1-Dmbt1
LOC118419941,CUZD1_DMBT1,Cuzd1-Dmbt1-Loc118419941
LOC118403241,CUZD1,Cuzd1-Loc118403241
LOC118404745,CUZD1,Cuzd1-Loc118404745
LOC118404747,CUZD1,Cuzd1-Loc118404747
LOC118409759,CUZD1,Cuzd1-Loc118409759
LOC118415301,CUZD1,Cuzd1-Loc118415301
LOC118424318,CUZD1,Cuzd1-Loc118424318
LOC118425786,CUZD1,Cuzd1-Loc118425786
LOC118425892,CUZD1,Cuzd1-Loc118425892
LOC118407317,CUZD1_MATN2,Cuzd1-Matn2
LOC118427602,CWC15,Cwc15
LOC118405684,CWC22,Cwc22
LOC118405747,CWC25,Cwc25
LOC118420729,CWC27,Cwc27
LOC118410448,CWF19L1,Cwf19l1
LOC118420078,CWF19L2,Cwf19l2
LOC118420111,CWH43,Cwh43
LOC118419667,CXADR,Cxadr
LOC118420656,CXorf56,Cxorf56
LOC118403287,CXorf57,Cxorf57
LOC118427814,CXorf58,Cxorf58
LOC118415402,CXXC1,Cxxc1
LOC118423970,CYB561,Cyb561
LOC118415752,CYB561D2,Cyb561d2
LOC118417588,CYB5A,Cyb5a
LOC118430738,CYB5D1,Cyb5d1
LOC118417098,CYB5R3,Cyb5r3
LOC118408640,CYB5R4,Cyb5r4
LOC118417857,CYBA,Cyba
LOC118423236,CYBB,Cybb
LOC118417125,CYC1,Cyc1
LOC118424389,CYCS,Cycs
LOC118419138,CYFIP1,Cyfip1
LOC118419696,CYGB,Cygb
LOC118417265,CYHR1,Cyhr1
LOC118417450,CYLD,Cyld
LOC118426736,Cyp-like,Cyp-like
LOC118416015,CYP11A1,Cyp11a1
LOC118405571,CYP11A1,Cyp11a1-Loc118405571
LOC118406817,CYP11A1,Cyp11a1-Loc118406817
LOC118428715,CYP11A1,Cyp11a1-Loc118428715
LOC118425323,CYP17A1,Cyp17a1
LOC118411241,CYP19A1,Cyp19a1
LOC118413506,CYP19A1,Cyp19a1-Loc118413506
LOC118431991,CYP1A1,Cyp1a1
LOC118416082,CYP1A1_CYP2U1,Cyp1a1-Cyp2u1
LOC118406805,CYP1A1,Cyp1a1-Loc118406805
LOC118432253,CYP1A1,Cyp1a1-Loc118432253
LOC118423856,CYP20A1,Cyp20a1
LOC118413435,CYP26A1_CYP26C1,Cyp26a
LOC118413365,CYP26B1,Cyp26b1
LOC118413434,CYP26B1,Cyp26b1-Loc118413434
LOC118413433,CYP26C1,Cyp26c1
LOC118425704,CYP27A1,Cyp27a1
LOC118410476,CYP27A1,Cyp27a1-Loc118410476
LOC118417589,CYP27A1,Cyp27a1-Loc118417589
LOC118425357,CYP27A1,Cyp27a1-Loc118425357
LOC118425588,CYP27A1,Cyp27a1-Loc118425588
LOC118425589,CYP27A1,Cyp27a1-Loc118425589
LOC118431405,CYP27A1,Cyp27a1-Loc118431405
LOC118423192,CYP27B1,Cyp27b1
LOC118405545,CYP2C8,Cyp2c8
LOC118414471,CYP2D6,Cyp2d6
LOC118423144,CYP2J2,Cyp2j2
LOC118432629,CYP2J2_CYP2U1_CYP2D6,Cyp2j2-Cyp2u1-Cyp2d6
LOC118403880,CYP2J2,Cyp2j2-Loc118403880
LOC118423408,CYP2U1,Cyp2u1
LOC118423405,CYP2U1_CYP1A1,Cyp2u1-Cyp1a1
LOC118412851,CYP2U1_CYP2J2,Cyp2u1-Cyp2j2
LOC118413933,CYP2U1_CYP2J2,Cyp2u1-Cyp2j2-Loc118413933
LOC118422920,CYP2U1_CYP2J2,Cyp2u1-Cyp2j2-Loc118422920
LOC118403587,CYP2U1,Cyp2u1-Loc118403587
LOC118403588,CYP2U1,Cyp2u1-Loc118403588
LOC118403885,CYP2U1,Cyp2u1-Loc118403885
LOC118406570,CYP2U1,Cyp2u1-Loc118406570
LOC118409417,CYP2U1,Cyp2u1-Loc118409417
LOC118410798,CYP2U1,Cyp2u1-Loc118410798
LOC118412008,CYP2U1,Cyp2u1-Loc118412008
LOC118413155,CYP2U1,Cyp2u1-Loc118413155
LOC118415263,CYP2U1,Cyp2u1-Loc118415263
LOC118419679,CYP2U1,Cyp2u1-Loc118419679
LOC118421943,CYP2U1,Cyp2u1-Loc118421943
LOC118425218,CYP2U1,Cyp2u1-Loc118425218
LOC118429483,CYP2U1,Cyp2u1-Loc118429483
LOC118429648,CYP2U1,Cyp2u1-Loc118429648
LOC118431531,CYP2U1,Cyp2u1-Loc118431531
LOC118432319,CYP2U1,Cyp2u1-Loc118432319
LOC118422536,CYP39A1,Cyp39a1
LOC118423849,CYP3A4,Cyp3a4
LOC118416991,CYP3A4_CYP3A43,Cyp3a4-Cyp3a43
LOC118414778,CYP3A4,Cyp3a4-Loc118414778
LOC118426698,CYP3A4,Cyp3a4-Loc118426698
LOC118411232,CYP3A43,Cyp3a43
LOC118413322,CYP3A43,Cyp3a43-Loc118413322
LOC118418477,CYP3A43,Cyp3a43-Loc118418477
LOC118428229,CYP3A5,Cyp3a5
LOC118423458,CYP3A5_CYP3A7,Cyp3a5-Cyp3a7
LOC118427220,CYP3A7,Cyp3a7
LOC118428024,CYP3A7_CYP3A5,Cyp3a7-Cyp3a5
LOC118406568,CYP3A7,Cyp3a7-Loc118406568
LOC118413015,CYP3A7,Cyp3a7-Loc118413015
LOC118426351,CYP46A1,Cyp46a1
LOC118431409,CYP4B1,Cyp4b1
LOC118421302,CYP4F12,Cyp4f12
LOC118420661,CYP4F12_CYP4F2,Cyp4f12-Cyp4f2
LOC118420606,CYP4F12_CYP4F2,Cyp4f12-Cyp4f2-Loc118420606
LOC118425968,CYP4F2,Cyp4f2
LOC118432164,CYP4F2_CYP4F22,Cyp4f2-Cyp4f22
LOC118422269,CYP4F2,Cyp4f2-Loc118422269
LOC118424407,CYP4F2,Cyp4f2-Loc118424407
LOC118429143,CYP4F2,Cyp4f2-Loc118429143
LOC118432226,CYP4F2,Cyp4f2-Loc118432226
LOC118407337,CYP4F22,Cyp4f22
LOC118423457,CYP4F3,Cyp4f3
LOC118407885,CYP4V2,Cyp4v2
LOC118424043,CYP51A1,Cyp51a1
LOC118409614,CYP7A1,Cyp7a1
LOC118409866,CYP7A1,Cyp7a1-Loc118409866
LOC118419415,CYP7B1,Cyp7b1
LOC118429231,CYTH1,Cyth1
LOC118429619,CYTH3,Cyth3
LOC118423164,D2HGDH,D2hgdh
LOC118410004,D2HGDH,D2hgdh-Loc118410004
LOC118430432,D2HGDH,D2hgdh-Loc118430432
LOC118421655,DAAM2,Daam2
LOC118417624,DAAM2,Daam2-Loc118417624
LOC118432374,DAB2,Dab2
LOC118419501,DACH1,Dach1
LOC118415982,DAG1,Dag1
LOC118415977,DAG1,Dag1-Loc118415977
LOC118406380,DAGLA,Dagla
LOC118428786,DAGLB,Daglb
LOC118403292,DAO,Dao
LOC118419967,DAO,Dao-Loc118419967
LOC118423358,DAO,Dao-Loc118423358
LOC118431818,DAO,Dao-Loc118431818
LOC118405752,DAP,Dap
LOC118409428,DAP3,Dap3
LOC118430777,DAPK1,Dapk1
LOC118409135,DAPK1_FILIP1,Dapk1-Filip1
LOC118403288,DAPK1,Dapk1-Loc118403288
LOC118403530,DAPK1,Dapk1-Loc118403530
LOC118405748,DAPK1,Dapk1-Loc118405748
LOC118416325,DAPK1,Dapk1-Loc118416325
LOC118417377,DAPK1,Dapk1-Loc118417377
LOC118412014,DAPP1,Dapp1
LOC118403861,DARS,Dars
LOC118420739,DARS2,Dars2
LOC118427254,DAW1,Daw1
LOC118405836,DAW1,Daw1-Loc118405836
LOC118421501,DAXX,Daxx
LOC118404741,DAZAP1,Dazap1
LOC118425746,DAZAP2,Dazap2
LOC118424007,DBF4,Dbf4
LOC118432090,DBF4B,Dbf4b
LOC118424651,DBI,Dbi
LOC118413523,DBNL,Dbnl
LOC118431906,DBT,Dbt
LOC118413955,DBX1,Dbx1
LOC118415393,DCAF1,Dcaf1
LOC118414172,DCAF10,Dcaf10
LOC118417079,DCAF11,Dcaf11
LOC118432540,DCAF11_CYB5RL,Dcaf11-Cyb5rl
LOC118417841,DCAF11,Dcaf11-Loc118417841
LOC118404194,DCAF12,Dcaf12
LOC118404186,DCAF13,Dcaf13
LOC118431872,DCAF15,Dcaf15
LOC118431107,DCAF17,Dcaf17
LOC118428409,DCAF4,Dcaf4
LOC118415073,DCAF5,Dcaf5
LOC118422550,DCAF6,Dcaf6
LOC118423925,DCAF7,Dcaf7
LOC118409423,DCAF7,Dcaf7-Loc118409423
LOC118413455,DCAF8,Dcaf8
LOC118419036,DCBLD1,Dcbld1
LOC118413128,DCDC1,Dcdc1
LOC118404666,DCDC2,Dcdc2
LOC118419245,DCHS1,Dchs1
LOC118411425,DCK,Dck
LOC118419455,DCLK2,Dclk2
LOC118403790,DCLK3,Dclk3
LOC118414395,DCLRE1A,Dclre1a
LOC118415981,DCLRE1B,Dclre1b
LOC118416045,DCLRE1C,Dclre1c
LOC118415801,DCP1A,Dcp1a
LOC118410364,DCP2,Dcp2
LOC118421283,DCPS_C1QTNF1,Dcps-C1qtnf1
LOC118407492,DCST1,Dcst1
LOC118431962,DCT,Dct
LOC118431963,DCT,Dct-Loc118431963
LOC118420247,DCTD,Dctd
LOC118426911,DCTN1,Dctn1
LOC118413511,DCTN1,Dctn1-Loc118413511
LOC118424553,DCTN2,Dctn2
LOC118411544,DCTN4,Dctn4
LOC118425796,DCTPP1,Dctpp1
LOC118427241,DCUN1D1,Dcun1d1
LOC118428903,DCUN1D3,Dcun1d3
LOC118429146,DCXR,Dcxr
LOC118407004,DDA1,Dda1
LOC118422129,DDAH1,Ddah1
LOC118417143,DDAH1_C12orf29,Ddah1-C12orf29
LOC118406269,DDAH1,Ddah1-Loc118406269
LOC118421479,DDAH1,Ddah1-Loc118421479
LOC118421604,DDAH1,Ddah1-Loc118421604
LOC118421879,DDAH1,Ddah1-Loc118421879
LOC118430032,DDAH1,Ddah1-Loc118430032
LOC118414478,DDB1,Ddb1
LOC118430317,DDB2,Ddb2
LOC118408309,DDC,Ddc
LOC118414305,DDC,Ddc-Loc118414305
LOC118421733,DDC,Ddc-Loc118421733
LOC118427130,DDHD1,Ddhd1
LOC118429901,DDI2,Ddi2
LOC118419084,DDIAS,Ddias
LOC118410934,DDIT4L,Ddit4l
LOC118430635,DDOST,Ddost
LOC118421528,DDR2,Ddr2
LOC118413235,DDRGK1,Ddrgk1
LOC118425486,DDT,Ddt
LOC118425834,DDT,Ddt-Loc118425834
LOC118417700,DDX1,Ddx1
LOC118422668,DDX10,Ddx10
LOC118419268,DDX11,Ddx11
LOC118423854,DDX17,Ddx17
LOC118428466,DDX17_DDX5,Ddx17-Ddx5
LOC118422591,DDX18,Ddx18
LOC118430872,DDX19A,Ddx19a
LOC118415726,DDX20,Ddx20
LOC118411810,DDX21,Ddx21
LOC118424020,DDX23,Ddx23
LOC118408315,DDX24,Ddx24
LOC118418556,DDX27,Ddx27
LOC118427708,DDX28,Ddx28
LOC118428144,DDX3X,Ddx3
LOC118421812,DDX31,Ddx31
LOC118420743,DDX39B,Ddx39b
LOC118413272,DDX4,Ddx4
LOC118413731,DDX41,Ddx41
LOC118424131,DDX42,Ddx42
LOC118409694,DDX43,Ddx43
LOC118412404,DDX46,Ddx46
LOC118429739,DDX47,Ddx47
LOC118410576,DDX49,Ddx49
LOC118425661,DDX51,Ddx51
LOC118425981,DDX52,Ddx52
LOC118404659,DDX54,Ddx54
LOC118426470,DDX55,Ddx55
LOC118415009,DDX56,Ddx56
LOC118414565,DDX58,Ddx58
LOC118427914,DDX58,Ddx58-Loc118427914
LOC118406734,DDX59,Ddx59
LOC118422589,DDX6,Ddx6
LOC118415594,DDX60,Ddx60
LOC118406599,DEAF1,Deaf1
LOC118427797,DEAF1_SAMD7,Deaf1-Samd7
LOC118417612,DECR1,Decr1
LOC118429724,DECR2,Decr2
LOC118422644,DEDD,Dedd
LOC118429411,DEDD,Dedd-Loc118429411
LOC118425769,DEF8,Def8
LOC118427793,DEGS1,Degs1
LOC118427795,DEGS1,Degs1-Loc118427795
LOC118410123,DEK,Dek
LOC118417211,DLL1,Delta
LOC118421317,DENND1B,Dennd1b
LOC118404656,DENND3,Dennd3
LOC118408866,DENND4A,Dennd4a
LOC118406634,DENND5B,Dennd5b
LOC118416041,DENND6B,Dennd6b
LOC118412938,DEPDC1B,Depdc1b
LOC118426624,DEPDC5,Depdc5
LOC118407146,DEPDC7,Depdc7
LOC118410614,DEPTOR,Deptor
LOC118410524,DEPTOR,Deptor-Loc118410524
LOC118406350,DERA,Dera
LOC118417298,DERL1,Derl1
LOC118426671,DERL2,Derl2
LOC118428638,DESI1,Desi1
LOC118406572,DET1,Det1
LOC118415214,DUSP10,Deusp10
LOC118430277,DFFA,Dffa
LOC118430989,DFFB,Dffb
LOC118430805,DFNB59,Dfnb59
LOC118417909,DGAT1,Dgat1
LOC118426398,DGCR14,Dgcr14
LOC118425826,DGCR2,Dgcr2
LOC118422719,DGCR6L,Dgcr6l
LOC118408359,DGCR8,Dgcr8
LOC118403912,DGKB,Dgkb
LOC118427094,DGKD,Dgkd
LOC118428374,DGKE,Dgke
LOC118407540,DGKI,Dgki
LOC118431858,DGKQ,Dgkq
LOC118403800,DHCR24,Dhcr24
LOC118431751,DHCR24,Dhcr24-Loc118431751
LOC118417666,DHCR7,Dhcr7
LOC118415667,DHDDS,Dhdds
LOC118407083,DHDH,Dhdh
LOC118412318,DHFR,Dhfr
LOC118411007,DHPS,Dhps
LOC118420662,DHPS,Dhps-Loc118420662
LOC118418344,DHRS1,Dhrs1
LOC118403548,DHRS1,Dhrs1-Loc118403548
LOC118418517,DHRS1,Dhrs1-Loc118418517
LOC118408418,DHRS11,Dhrs11
LOC118421569,DHRS11,Dhrs11-Loc118421569
LOC118427827,DHRS12,Dhrs12
LOC118423111,DHRS2,Dhrs2
LOC118404138,DHRS2_DHRS7,Dhrs2-Dhrs7
LOC118404136,DHRS2,Dhrs2-Loc118404136
LOC118404386,DHRS2,Dhrs2-Loc118404386
LOC118405242,DHRS7,Dhrs7
LOC118405306,DHRS7_DHRS2_DHRS4,Dhrs7-Dhrs2-Dhrs4
LOC118424785,DHRS7,Dhrs7-Loc118424785
LOC118429414,DHRS7B,Dhrs7b
LOC118409725,DHRS9,Dhrs9
LOC118412303,DHRS9_HSD17B6,Dhrs9-Hsd17b6
LOC118419969,DHRSX,Dhrsx
LOC118411503,DHTKD1,Dhtkd1
LOC118412850,DHX15,Dhx15
LOC118415007,DHX15,Dhx15-Loc118415007
LOC118421388,DHX16,Dhx16
LOC118410972,DHX29,Dhx29
LOC118408752,DHX33,Dhx33
LOC118414151,DHX34,Dhx34
LOC118417609,DHX35,Dhx35
LOC118430895,DHX36,Dhx36
LOC118418448,DHX38,Dhx38
LOC118428498,DHX40,Dhx40
LOC118410341,DHX57,Dhx57
LOC118422348,DHX8,Dhx8
LOC118423873,DHX8,Dhx8-Loc118423873
LOC118420939,DHX9,Dhx9
LOC118414150,DIABLO,Diablo
LOC118418906,DIAPH3,Diaph3
LOC118416511,DICER1,Dicer1
LOC118407544,DIEXF,Diexf
LOC118431760,DIMT1,Dimt1
LOC118427561,DIO1,Dio1
LOC118423663,DIO3,Dio3
LOC118405269,DIP2C,Dip2c
LOC118432488,DIRAS2,Diras2
LOC118409875,DIRAS2,Diras2-Loc118409875
LOC118409997,DIRAS2,Diras2-Loc118409997
LOC118417049,DIRAS2,Diras2-Loc118417049
LOC118417903,DIRAS2,Diras2-Loc118417903
LOC118403915,DIRC2,Dirc2
LOC118416355,DIRC2,Dirc2-Loc118416355
LOC118416357,DIRC2,Dirc2-Loc118416357
LOC118419575,DIS3,Dis3
LOC118410048,DIS3L,Dis3l
LOC118430668,DIS3L2,Dis3l2
LOC118421778,DISC1,Disc1
LOC118430234,DISP1,Disp1
LOC118430181,DISP3,Disp3
LOC118421174,DIXDC1,Dixdc1
LOC118426871,DKC1,Dkc1
LOC118412133,DKK2,Dkk1/2/4
LOC118424181,DKK3,Dkk3
LOC118404642,DLAT,Dlat
LOC118419023,DLC1,Dlc1
LOC118408598,DLD,Dld
LOC118425386,DLEC1,Dlec1
LOC118427794,DLG1,Dlg1
LOC118413469,DLG4,Dlg4
LOC118411727,DLG5,Dlg5
LOC118405992,DLG5,Dlg5-Loc118405992
LOC118403377,DLGAP1,Dlgap1
LOC118404923,DLGAP1,Dlgap1-Loc118404923
LOC118413548,DLGAP1,Dlgap1-Loc118413548
LOC118422601,DLGAP5,Dlgap5
LOC118404382,DLL1,Dll1
LOC118430887,DLL1,Dll1-Loc118430887
LOC118425082,DLST,Dlst
LOC118432737,DLX1,Dlx
LOC118432435,DMAP1,Dmap1
LOC118432207,DMBT1,Dmbt1
LOC118425403,DMBT1,Dmbt1-Loc118425403
LOC118426941,DMBT1,Dmbt1-Loc118426941
LOC118427633,DMBT1,Dmbt1-Loc118427633
LOC118430148,DMBT1,Dmbt1-Loc118430148
LOC118410549,DMBT1_PKD1L3,Dmbt1-Pkd1l3
LOC118415493,DMBT1_PRSS12,Dmbt1-Prss12
LOC118413565,DMBT1_SNED1,Dmbt1-Sned1
LOC118411568,DMBX1,Dmbx
LOC118422915,Dmd,Dmd
LOC118431557,DMD,Dmd-Loc118431557
LOC118409370,DMGDH,Dmgdh
LOC118409371,DMGDH,Dmgdh-Loc118409371
LOC118432368,DMRT2,Dmrt2
LOC118432601,DMRT3,Dmrt3
LOC118432533,DMRT3,Dmrt3-Loc118432533
LOC118432602,DMRTA2,Dmrta2
LOC118415241,DMTF1,Dmtf1
LOC118421308,DMTF1,Dmtf1-Loc118421308
LOC118410636,DMXL2,Dmxl2
LOC118411446,DNA2,Dna2
LOC118426050,DNAAF1,Dnaaf1
LOC118427911,DNAAF1,Dnaaf1-Loc118427911
LOC118409736,DNAAF2,Dnaaf2
LOC118406653,DNAAF3,Dnaaf3
LOC118429417,DNAAF5,Dnaaf5
LOC118426294,DNAH10,Dnah10
LOC118414923,DNAH17,Dnah17
LOC118426864,DNAH2,Dnah2
LOC118416549,DNAH2,Dnah2-Loc118416549
LOC118416203,DNAH3,Dnah3
LOC118428417,DNAH3,Dnah3-Loc118428417
LOC118422160,DNAH5,Dnah5
LOC118426868,DNAH5_DNAH8,Dnah5-Dnah8
LOC118418226,DNAH5,Dnah5-Loc118418226
LOC118424990,DNAH6,Dnah6
LOC118411702,DNAH6,Dnah6-Loc118411702
LOC118420308,DNAH6,Dnah6-Loc118420308
LOC118406252,DNAH7,Dnah7
LOC118406315,DNAH7,Dnah7-Loc118406315
LOC118416276,DNAH7,Dnah7-Loc118416276
LOC118422247,DNAH8_DNAH5,Dnah8-Dnah5
LOC118429412,DNAH9,Dnah9
LOC118428621,DNAH9_DNAH17,Dnah9-Dnah17
LOC118426495,DNAH9_DNAH17,Dnah9-Dnah17-Loc118426495
LOC118404324,DNAI1,Dnai1
LOC118408471,DNAI1,Dnai1-Loc118408471
LOC118429220,DNAI2,Dnai2
LOC118411940,DNAJA1,Dnaja1
LOC118417748,DNAJA2,Dnaja2
LOC118419638,DNAJA3,Dnaja3
LOC118405555,DNAJB11,Dnajb11
LOC118409912,DNAJB11,Dnajb11-Loc118409912
LOC118410932,DNAJB12,Dnajb12
LOC118423550,DNAJB13,Dnajb13
LOC118423933,DNAJB2,Dnajb2
LOC118431810,DNAJB4,Dnajb4
LOC118415772,DNAJB9,Dnajb9
LOC118424436,DNAJC1,Dnajc1
LOC118405380,DNAJC10,Dnajc10
LOC118429878,DNAJC11,Dnajc11
LOC118410986,DNAJC12,Dnajc12
LOC118405281,DNAJC13,Dnajc13
LOC118431736,DNAJC14,Dnajc14
LOC118430933,DNAJC16,Dnajc16
LOC118409308,DNAJC17,Dnajc17
LOC118427707,DNAJC19,Dnajc19
LOC118416916,DNAJC2,Dnajc2
LOC118415433,DNAJC21,Dnajc21
LOC118406111,DNAJC22,Dnajc22
LOC118431823,DNAJC25,Dnajc25
LOC118403994,DNAJC27,Dnajc27
LOC118406086,DNAJC27,Dnajc27-Loc118406086
LOC118427271,DNAJC3,Dnajc3
LOC118425296,DNAJC30,Dnajc30
LOC118412672,DNAJC4,Dnajc4
LOC118428772,DNAJC5,Dnajc5
LOC118405767,DNAJC7,Dnajc7
LOC118409086,DNAJC7,Dnajc7-Loc118409086
LOC118409087,DNAJC7,Dnajc7-Loc118409087
LOC118413338,DNAJC7,Dnajc7-Loc118413338
LOC118422390,DNAJC8,Dnajc8
LOC118407665,DNAJC9,Dnajc9
LOC118409534,DNAL1,Dnal1
LOC118428917,DNAL4,Dnal4
LOC118405155,DNALI1,Dnali1
LOC118427705,DNASE1,Dnase1
LOC118411538,DNASE1,Dnase1-Loc118411538
LOC118412585,DNASE1,Dnase1-Loc118412585
LOC118421836,DNASE1,Dnase1-Loc118421836
LOC118412091,DNASE1L3,Dnase1l3
LOC118421592,DNASE2,Dnase2
LOC118427921,DNER,Dner
LOC118421385,DNLZ,Dnlz
LOC118420699,DNM1,Dnm1
LOC118415727,DNM1L,Dnm1l
LOC118413280,DNMBP,Dnmbp
LOC118418948,DNMT1,Dnmt1
LOC118410099,DNMT3A,Dnmt3a
LOC118421853,DNMT3B_COCH,Dnmt3b-Coch
LOC118420559,DNPEP,Dnpep
LOC118413257,DNPH1,Dnph1
LOC118414013,DNTT,Dntt
LOC118420781,DNTTIP2,Dnttip2
LOC118425793,DOC2B,Doc2b
LOC118414781,DOCK1,Dock1
LOC118415544,DOCK3,Dock3
LOC118431774,DOCK6,Dock6
LOC118428192,DOCK9,Dock9
LOC118431904,DOHH,Dohh
LOC118403659,DOK1,Dok1
LOC118414738,DOK1,Dok1-Loc118414738
LOC118417787,DOK1,Dok1-Loc118417787
LOC118421850,DOK4,Dok4
LOC118417151,DOK6,Dok6
LOC118410914,DOK7,Dok7
LOC118432113,DOLK,Dolk
LOC118420667,DOLPP1,Dolpp1
LOC118423487,DONSON,Donson
LOC118422832,DOPEY2,Dopey2
LOC118431258,DOT1L,Dot1l
LOC118419640,DPAGT1,Dpagt1
LOC118414008,DPCD,Dpcd
LOC118430434,DPEP1,Dpep1
LOC118412900,DPEP1,Dpep1-Loc118412900
LOC118430433,DPEP1,Dpep1-Loc118430433
LOC118430663,DPEP1,Dpep1-Loc118430663
LOC118409378,DPF2,Dpf2
LOC118425627,DPH1,Dph1
LOC118432434,DPH2,Dph2
LOC118421215,DPH3,Dph3
LOC118414575,DPH6,Dph6
LOC118415510,DPM1,Dpm1
LOC118418332,DPM1,Dpm1-Loc118418332
LOC118416926,DPM3,Dpm3
LOC118418412,DPP3,Dpp3
LOC118405824,DPP4,Dpp4
LOC118405913,DPP6,Dpp6
LOC118411535,DPP9,Dpp9
LOC118415454,DPT,Dpt
LOC118414667,DPT,Dpt-Loc118414667
LOC118413265,Hypp1818,Dpt1
LOC118413264,Dpt2,Dpt2
LOC118414422,Dpt3,Dpt3
LOC118410393,DPY19L1,Dpy19l1
LOC118427238,DPY19L3,Dpy19l3
LOC118416857,DPY30,Dpy30
LOC118423229,DPYD,Dpyd
LOC118431860,DPYD,Dpyd-Loc118431860
LOC118405125,DPYS,Dpys
LOC118421926,DPYSL3,Dpysl3
LOC118425918,DRAM1,Dram1
LOC118427359,DRAM1,Dram1-Loc118427359
LOC118414498,DRAM2,Dram2
LOC118413604,DRAM2,Dram2-Loc118413604
LOC118427886,DRAP1,Drap1
LOC118431194,DRAXIN,Draxin
LOC118426627,DRC1,Drc1
LOC118429764,DRC3,Drc3
LOC118416847,DRC7,Drc7
LOC118426475,DRD2,Drd2
LOC118428770,DRG2,Drg2
LOC118407009,DRGX,Drgx
LOC118410248,DRGX,Drgx-Loc118410248
LOC118414650,DRGX,Drgx-Loc118414650
LOC118420852,DROSHA,Drosha
LOC118432398,DSCAML1,Dscaml1
LOC118409634,DSCC1,Dscc1
LOC118411320,DSCR3,Dscr3
LOC118417182,DSEL,Dsel
LOC118403238,DST,Dst
LOC118416547,DSTYK,Dstyk
LOC118407943,DTHD1,Dthd1
LOC118419209,DTHD1,Dthd1-Loc118419209
LOC118414989,DTL,Dtl
LOC118408327,DTNB,Dtnb
LOC118405691,DTNBP1,Dtnbp1
LOC118404389,DTWD1,Dtwd1
LOC118409277,DTWD2,Dtwd2
LOC118414287,DTX3,Dtx3
LOC118414196,DTX3,Dtx3-Loc118414196
LOC118414188,DTX3L,Dtx3l
LOC118413318,DTX3L,Dtx3l-Loc118413318
LOC118419824,DTX3L,Dtx3l-Loc118419824
LOC118420216,DTX3L,Dtx3l-Loc118420216
LOC118420218,DTX3L,Dtx3l-Loc118420218
LOC118420206,DTX3L_USP15,Dtx3l-Usp15
LOC118425989,DTX4,Dtx4
LOC118427360,DTYMK,Dtymk
LOC118410673,DUOX1,Duox1
LOC118405238,DUOX1,Duox1-Loc118405238
LOC118410062,DUOX2,Duox2
LOC118409772,DUOXA1,Duoxa1
LOC118410065,DUOXA1,Duoxa1-Loc118410065
LOC118405248,DUOXA2_CRTC1,Duoxa2-Crtc1
LOC118405711,DUPD1_DUSP3,Dupd1-Dusp3
LOC118429266,DUS1L,Dus1l
LOC118417346,DUS2,Dus2
LOC118419945,DUS3L,Dus3l
LOC118413453,DUSP1,Dusp1
LOC118414336,DUSP11,Dusp11
LOC118420745,DUSP12,Dusp12
LOC118423481,DUSP14,Dusp14
LOC118417768,DUSP14,Dusp14-Loc118417768
LOC118407576,DUSP16,Dusp16
LOC118407977,DUSP19,Dusp19
LOC118417529,DUSP22,Dusp22
LOC118410135,DUSP23,Dusp23
LOC118407871,DUSP28,Dusp28
LOC118405714,DUSP3,Dusp3
LOC118405710,DUSP3,Dusp3-Loc118405710
