Loc_id,Bl3_id,Bl3_id_uniq,Bl3_id_uniq_short
LOC118431294,RICTOR,RICTOR,RICTOR
LOC118431856,WLS,WLS,WLS
LOC118432278,GP1BB_LRRC4,GP1BB_LRRC4,GP1BB_LRRC4
LOC118432122,TMEM53,TMEM53,TMEM53
LOC118432511,Hypp7220,Hypp7220,Hypp7220
LOC118432417,CTD-3088G3.8,CTD-3088G3.8,CTD-3088G3.8
LOC118431651,CTD-3088G3.8,CTD-3088G3.8_LOC118431651,CTD-3088G3.8.1
LOC118431250,APOB,APOB,APOB
LOC118431647,IPO13,IPO13,IPO13
LOC118431312,APOB,APOB_LOC118431312,APOB.1
LOC118431646,LRRC6,LRRC6,LRRC6
LOC118431757,MYSM1,MYSM1,MYSM1
LOC118432097,PXDN,PXDN_LOC118432097,PXDN.2
LOC118431920,HMGCS1,HMGCS1,HMGCS1
LOC118431640,CTD-3088G3.8,CTD-3088G3.8_LOC118431640,CTD-3088G3.8.2
LOC118432525,Hypp7223,Hypp7223,Hypp7223
LOC118431813,EIF2D,EIF2D,EIF2D
LOC118431816,WDR83OS,Wdr83OS,WDR83OS
LOC118431638,TTC39A,TTC39A,TTC39A
LOC118431276,NFIL3,NFIL3,NFIL3
LOC118431634,SLC38A9,SLC38A9,SLC38A9
LOC118431295,PGM1,PGM1,PGM1
LOC118431275,Hypp7230,Hypp7230,Hypp7230
LOC118431839,TRIM3,TRIM3_LOC118431839,TRIM3.15
LOC118403791,SGTA,SGTA,SGTA
LOC118431657,ABHD10,ABHD10,ABHD10
LOC118431656,ADGRL2,ADGRL2_LOC118431656,ADGRL2.2
LOC118431838,CDC20,CDC20,CDC20
LOC118431655,ADAMTS6,ADAMTS6,ADAMTS6
LOC118431841,Hypp7232,Hypp7232,Hypp7232
LOC118431970,TRAPPC13,TRAPPC13,TRAPPC13
LOC118431971,TRIM23,TRIM23,TRIM23
LOC118431670,HHAT,HHAT_LOC118431670,HHAT.2
LOC118431994,Hypp7239,Hypp7239,Hypp7239
LOC118432191,SLC17A5,SLC17A5,SLC17A5
LOC118431674,NRDC,NRDC,NRDC
LOC118431675,GLDC,GLDC,GLDC
LOC118431689,ROR1,ROR1,ROR1
LOC118432541,WDR78,WDR78,WDR78
LOC118432544,MIER3,MIER3,MIER3
LOC118432540,DCAF11_CYB5RL,DCAF11_CYB5RL,DCAF11_CYB5RL
LOC118427768,ST8SIA1,ST8SIA1,ST8SIA1
LOC118427313,SMG6,SMG6,SMG6
LOC118427446,NME7,NME7,NME7
LOC118415696,PLSCR1,PLSCR1_LOC118415696,PLSCR1.1
LOC118427254,DAW1,DAW1,DAW1
LOC118427788,NLGN4X,NLGN4X_LOC118427788,NLGN4X.2
LOC118427506,NLGN4X,NLGN4X_LOC118427506,NLGN4X.3
LOC118428251,PLA2G10,PLA2G10,PLA2G10
LOC118428126,NLGN4X,NLGN4X_LOC118428126,NLGN4X.4
LOC118427004,TTC14,TTC14,TTC14
LOC118427282,STK25,STK25,STK25
LOC118427362,SAP130,SAP130,SAP130
LOC118406475,Hypp7267,Hypp7267,Hypp7267
LOC118428119,RNF7,RNF7,RNF7
LOC118428113,POLR3B,POLR3B,POLR3B
LOC118428117,ST8SIA1,ST8SIA1_LOC118428117,ST8SIA1.1
LOC118428118,GHSR,GHSR_LOC118428118,GHSR.1
LOC118427013,AGFG1,AGFG1,AGFG1
LOC118427009,ACY3,ACY3,ACY3
LOC118428236,CELA1,CELA1,CELA1
LOC118427705,DNASE1,DNASE1,DNASE1
LOC118405289,IGSF10,IGSF10_LOC118405289,IGSF10.1
LOC118428210,CACNA2D2,CACNA2D2,CACNA2D2
LOC118412156,HSD17B8,HSD17B8_LOC118412156,HSD17B8.1
LOC118423107,Hypp7293,Hypp7293,Hypp7293
LOC118427449,ESD,ESD,ESD
LOC118426809,Hypp7295,Hypp7295,Hypp7295
LOC118426847,NKAPL,NKAPL,NKAPL
LOC118426813,RAP2C,RAP2C,RAP2C
LOC118410660,SACS,SACS,SACS
LOC118427758,GPATCH3,GPATCH3,GPATCH3
LOC118427955,NHLRC3,NHLRC3,NHLRC3
LOC118426918,VHL,VHL,VHL
LOC118426917,FBXO36,FBXO36,FBXO36
LOC118427097,TRIP12,TRIP12,TRIP12
LOC118428122,C17orf105,C17orf105,C17orf105
LOC118427091,TRIM3,TRIM3_LOC118427091,TRIM3.16
LOC118427533,SELENOT,SELENOT,SELENOT
LOC118427494,EIF4E2,EIF4E2,EIF4E2
LOC118427750,MED4,MED4,MED4
LOC118428320,MBNL2,MBNL2,MBNL2
LOC118427404,CDC16,CDC16,CDC16
LOC118427406,FOCAD,FOCAD_LOC118427406,FOCAD.1
LOC118427540,ABL1,ABL1,ABL1
LOC118428024,CYP3A7_CYP3A5,CYP3A7_CYP3A5,CYP3A7_CYP3A5
LOC118427392,TSPAN7,TSPAN7,TSPAN7
LOC118427387,TMLHE,TMLHE_LOC118427387,TMLHE.1
LOC118427324,COL6A5,COL6A5_LOC118427324,COL6A5.3
LOC118427095,COL4A1,COL4A1,COL4A1
LOC118427317,MYO16_MYO3B,MYO16_MYO3B,MYO16_MYO3B
LOC118427094,DGKD,DGKD,DGKD
LOC118427323,ATP1B1,ATP1B1,ATP1B1
LOC118428246,GUCY1B3,GUCY1B3,GUCY1B3
LOC118427113,PKD1_PKD2L1_PKDREJ,PKD1_PKD2L1_PKDREJ,PKD1_PKD2L1_PKDREJ
LOC118427105,FCGBP,FCGBP,FCGBP
LOC118427436,Hypp7317,Hypp7317,Hypp7317
LOC118427433,UXS1,UXS1,UXS1
LOC118427338,SMC4,SMC4,SMC4
LOC118419558,CEPT1,CEPT1,CEPT1
LOC118427719,GLRA2,GLRA2_LOC118427719,GLRA2.1
LOC118427771,GLRA3,GLRA3_LOC118427771,GLRA3.2
LOC118427127,GLRA2,GLRA2_LOC118427127,GLRA2.2
LOC118427541,ANKRD42,ANKRD42,ANKRD42
LOC118427123,HELZ_HELZ2,HELZ_HELZ2,HELZ_HELZ2
LOC118427503,NCBP2,NCBP2,NCBP2
LOC118427119,NUFIP1,NUFIP1,NUFIP1
LOC118427442,CAPN5,CAPN5,CAPN5
LOC118427075,TTC28,TTC28_LOC118427075,TTC28.4
LOC118426879,FAXC,FAXC,FAXC
LOC118426851,TRIM33,TRIM33,TRIM33
LOC118427129,TRIM56_TRIM71,TRIM56_TRIM71,TRIM56_TRIM71
LOC118427139,FBN2,FBN2_LOC118427139,FBN2.2
LOC118427385,MARS2,MARS2_LOC118427385,MARS2.1
LOC118427384,HRH2,HRH2_LOC118427384,HRH2.1
LOC118427140,TRPM1,TRPM1,TRPM1
LOC118427143,LRP6,LRP6,LRP6
LOC118427146,LRP6,LRP6_LOC118427146,LRP6.1
LOC118410379,LRP6_PRLHR,LRP6_PRLHR,LRP6_PRLHR
LOC118415036,Hypp7326,Hypp7326,Hypp7326
LOC118427194,COLEC11_UGT2A1,COLEC11_UGT2A1,COLEC11_UGT2A1
LOC118426948,UGT2B4_UGT2A3,UGT2B4_UGT2A3,UGT2B4_UGT2A3
LOC118427271,DNAJC3,DNAJC3,DNAJC3
LOC118427270,DZIP1,DZIP1,DZIP1
LOC118427164,Hypp7334,Hypp7334,Hypp7334
LOC118428203,BRCC3,BRCC3,BRCC3
LOC118427345,COMMD2,COMMD2,COMMD2
LOC118427344,CEP63,CEP63,CEP63
LOC118427166,CEP295,CEP295,CEP295
LOC118427715,CLEC10A_MRC2,CLEC10A_MRC2,CLEC10A_MRC2
LOC118428156,CLEC10A,CLEC10A,CLEC10A
LOC118429393,CD209,CD209_LOC118429393,CD209.2
LOC118428304,SLC5A7,SLC5A7,SLC5A7
LOC118431233,UNC93A,UNC93A_LOC118431233,UNC93A.4
LOC118428248,SLC5A7,SLC5A7_LOC118428248,SLC5A7.1
LOC118427489,SLC5A7,SLC5A7_LOC118427489,SLC5A7.2
LOC118427488,TRPC5,TRPC5_LOC118427488,TRPC5.2
LOC118427438,MIPEP,MIPEP,MIPEP
LOC118427171,Hypp7335,Hypp7335,Hypp7335
LOC118427315,SLC5A7,SLC5A7_LOC118427315,SLC5A7.3
LOC118427335,TPP2,TPP2,TPP2
LOC118427249,TFDP2,TFDP2,TFDP2
LOC118426913,STAG1,STAG1,STAG1
LOC118428298,ALX4,ALX4,ALX4
LOC118427714,CTRB1_CTRL,CTRB1_CTRL,CTRB1_CTRL
LOC118427491,CTRB1,CTRB1,CTRB1
LOC118427492,HSD3B7,HSD3B7,HSD3B7
LOC118427408,Hypp7338,Hypp7338,Hypp7338
LOC118427050,AADAC,AADAC,AADAC
LOC118428318,AADAC,AADAC_LOC118428318,AADAC.1
LOC118426866,CASK,CASK,CASK
LOC118404426,GLRA3,GLRA3_LOC118404426,GLRA3.3
LOC118426871,DKC1,DKC1,DKC1
LOC118426869,ERCC5,ERCC5,ERCC5
LOC118426872,EFNB2,EFNB2,EFNB2
LOC118427870,Hypp7344,Hypp7344,Hypp7344
LOC118427346,SBNO1,SBNO1_LOC118427346,SBNO1.1
LOC118427580,CNTNAP5_CNTNAP4,CNTNAP5_CNTNAP4,CNTNAP5_CNTNAP4
LOC118427617,UQCRB,UQCRB,UQCRB
LOC118427574,LRRC63,LRRC63,LRRC63
LOC118427612,Hypp7348,Hypp7348,Hypp7348
LOC118427181,ZRANB3,ZRANB3,ZRANB3
LOC118427183,ZSCAN22,ZSCAN22,ZSCAN22
LOC118427604,HEBP2,HEBP2_LOC118427604,HEBP2.1
LOC118427598,HEBP2,HEBP2_LOC118427598,HEBP2.2
LOC118427609,HEBP2,HEBP2_LOC118427609,HEBP2.3
LOC118427608,CIRBP,CIRBP,CIRBP
LOC118427613,CIRBP,CIRBP_LOC118427613,CIRBP.1
LOC118427611,CIRBP,CIRBP_LOC118427611,CIRBP.2
LOC118404449,TRIM3,TRIM3_LOC118404449,TRIM3.17
LOC118427185,PROKR2,PROKR2_LOC118427185,PROKR2.2
LOC118427566,ICE1,ICE1,ICE1
LOC118427587,FANCE,FANCE,FANCE
LOC118427586,PHF6,PHF6,PHF6
LOC118427572,PGGHG,PGGHG_LOC118427572,PGGHG.1
LOC118427186,FBXL15,FBXL15,FBXL15
LOC118427589,GATSL2,GATSL2,GATSL2
LOC118427581,Hypp7350,Hypp7350,Hypp7350
LOC118427565,FLNA,FLNA,FLNA
LOC118427570,TTC28,TTC28_LOC118427570,TTC28.5
LOC118427615,Hypp7351,Hypp7351,Hypp7351
LOC118427567,PCSK9,PCSK9_LOC118427567,PCSK9.2
LOC118427603,PLEKHB2,PLEKHB2,PLEKHB2
LOC118427597,Hypp7353,Hypp7353,Hypp7353
LOC118427578,ACADVL,ACADVL,ACADVL
LOC118427582,TSC22D2,Tsc22D2,TSC22D2
LOC118427579,EIF2A,EIF2A,EIF2A
LOC118427596,CCDC127,CCDC127,CCDC127
LOC118419204,C1QTNF5_TTC28,C1QTNF5_TTC28,C1QTNF5_TTC28
LOC118427188,FADD,FADD,FADD
LOC118428021,SLC16A12,SLC16A12,SLC16A12
LOC118427478,CAPRIN2,CAPRIN2_LOC118427478,CAPRIN2.1
LOC118427602,CWC15,CWC15,CWC15
LOC118427190,RYK,RYK,RYK
LOC118427191,ARHGEF7,ARHGEF7,ARHGEF7
LOC118427607,CHMP1B,CHMP1B,CHMP1B
LOC118427475,SERPINB9_CAPRIN2,SERPINB9_CAPRIN2,SERPINB9_CAPRIN2
LOC118427616,C1QTNF4,C1QTNF4_LOC118427616,C1QTNF4.2
LOC118406608,PTGR1,PTGR1,PTGR1
LOC118427477,PDCD10_MUT,PDCD10_MUT,PDCD10_MUT
LOC118427473,ACSL4,ACSL4,ACSL4
LOC118427476,WNT11,Wnt11,WNT11
LOC118428100,HAS2,HAS2,HAS2
LOC118427717,HAS2,HAS2_LOC118427717,HAS2.1
LOC118426906,NT5C1A_NFYB,NT5C1A_NFYB,NT5C1A_NFYB
LOC118426904,Hypp7361,Hypp7361,Hypp7361
LOC118427198,ASIC5,ASIC5_LOC118427198,ASIC5.1
LOC118428222,GPR180,GPR180,GPR180
LOC118428223,TGDS,TGDS,TGDS
LOC118428221,FADS1,FADS1,FADS1
LOC118427199,Hypp7363,Hypp7363,Hypp7363
LOC118427696,Hypp7364,Hypp7364,Hypp7364
LOC118428312,Hypp7365,Hypp7365,Hypp7365
LOC118427361,Hypp7366,Hypp7366,Hypp7366
LOC118426919,GYG1,GYG1,GYG1
LOC118426833,HAS3,HAS3,HAS3
LOC118428206,Hypp7369,Hypp7369,Hypp7369
LOC118427334,Hypp7371,Hypp7371,Hypp7371
LOC118426999,KDM8,KDM8_LOC118426999,KDM8.4
LOC118426920,RASA3,RASA3,RASA3
LOC118426921,ZNF582,ZNF582,ZNF582
LOC118426923,Hypp7373,Hypp7373,Hypp7373
LOC118428280,FMC1,FMC1,FMC1
LOC118428157,IGBP1,IGBP1,IGBP1
LOC118427437,RRAGA,RRAGA,RRAGA
LOC118427455,CNTROB,CNTROB,CNTROB
LOC118428337,Hypp7377,Hypp7377,Hypp7377
LOC118428335,Hypp7378,Hypp7378,Hypp7378
LOC118427769,TMEM19,TMEM19,TMEM19
LOC118427366,IPO5,IPO5,IPO5
LOC118427330,ZRSR2,ZRSR2,ZRSR2
LOC118427332,MOSPD1,MOSPD1,MOSPD1
LOC118427465,Hypp7384,Hypp7384,Hypp7384
LOC118427464,EXO5,EXO5,EXO5
LOC118428192,DOCK9,DOCK9,DOCK9
LOC118428195,Hypp7385,Hypp7385,Hypp7385
LOC118404538,ABCC4_ABCC3,ABCC4_ABCC3,ABCC4_ABCC3
LOC118404789,RPL11,RPL11,RPL11
LOC118428194,ABCC4,ABCC4_LOC118428194,ABCC4.1
LOC118427409,ZBBX,ZBBX,ZBBX
LOC118426961,Hypp7387,Hypp7387,Hypp7387
LOC118427354,WDFY2,WDFY2,WDFY2
LOC118428247,NLGN4X,NLGN4X_LOC118428247,NLGN4X.5
LOC118426963,NLGN4X,NLGN4X_LOC118426963,NLGN4X.6
LOC118428326,GLRA3,GLRA3_LOC118428326,GLRA3.4
LOC118428327,CUL4B,CUL4B,CUL4B
LOC118411666,WRAP53,WRAP53,WRAP53
LOC118428177,MPI,MPI_LOC118428177,MPI.1
LOC118428175,ENOX1,ENOX1,ENOX1
LOC118428173,UPF3A,UPF3A,UPF3A
LOC118427502,CALML3,CALML3,CALML3
LOC118428330,APOD,APOD_LOC118428330,APOD.1
LOC118427713,CALML3,CALML3_LOC118427713,CALML3.1
LOC118428172,CALM1,CALM1_LOC118428172,CALM1.4
LOC118427508,TNNC2,TNNC2_LOC118427508,TNNC2.3
LOC118426969,DYSF,DYSF,DYSF
LOC118428284,FAM69C,FAM69C,FAM69C
LOC118428291,CALM1,CALM1_LOC118428291,CALM1.5
LOC118428288,CALM1,CALM1_LOC118428288,CALM1.6
LOC118426972,CALML3,CALML3_LOC118426972,CALML3.2
LOC118428287,CALML3,CALML3_LOC118428287,CALML3.3
LOC118428331,HRH2,HRH2_LOC118428331,HRH2.2
LOC118427948,C11orf88,C11orf88,C11orf88
LOC118428158,MOGAT2,MOGAT2,MOGAT2
LOC118427342,SLC25A14,SLC25A14,SLC25A14
LOC118427424,PSMD1,PSMD1,PSMD1
LOC118426975,MED12L,MED12L,MED12L
LOC118427411,SLC35A5,SLC35A5,SLC35A5
LOC118427412,IQCG,IQCG,IQCG
LOC118427413,RPL35A,RPL35A,RPL35A
LOC118427273,JMJD6,JMJD6,JMJD6
LOC118427272,GLS,GLS,GLS
LOC118426976,SLC35F4,SLC35F4,SLC35F4
LOC118427250,LRCH3,LRCH3,LRCH3
LOC118427367,RSF1,RSF1,RSF1
LOC118406458,ANKRD50_ANK1,ANKRD50_ANK1,ANKRD50_ANK1
LOC118426977,NPR1,NPR1,NPR1
LOC118427523,BOK,BOK,BOK
LOC118428301,Hypp7395,Hypp7395,Hypp7395
LOC118428299,Hypp7397,Hypp7397,Hypp7397
LOC118428322,HINT3,HINT3,HINT3
LOC118427339,RCBTB1,RCBTB1,RCBTB1
LOC118426979,NPR2,NPR2_LOC118426979,NPR2.1
LOC118426897,FZD2,FZD2,FZD2
LOC118426980,LRP6,LRP6_LOC118426980,LRP6.2
LOC118426893,FGFR3,FGFR3_LOC118426893,FGFR3.1
LOC118426894,ACHE,ACHE_LOC118426894,ACHE.2
LOC118426981,ACHE,ACHE_LOC118426981,ACHE.3
LOC118408981,ACHE,ACHE_LOC118408981,ACHE.4
LOC118427558,RPLP1,RPLP1,RPLP1
LOC118427765,AGMAT,AGMAT,AGMAT
LOC118428139,FLNA,FLNA_LOC118428139,FLNA.1
LOC118428140,FLNC,FLNC,FLNC
LOC118426983,FLNA,FLNA_LOC118426983,FLNA.2
LOC118427524,FLNA,FLNA_LOC118427524,FLNA.3
LOC118428231,C17orf49,C17orf49,C17orf49
LOC118427711,MFSD1,MFSD1_LOC118427711,MFSD1.1
LOC118428132,Hypp7399,Hypp7399,Hypp7399
LOC118427746,NT5C1A,NT5C1A,NT5C1A
LOC118427410,IL10RB,IL10RB,IL10RB
LOC118427403,POLD3,POLD3,POLD3
LOC118427402,CHRDL1,CHRDL1,CHRDL1
LOC118426984,SLC22A16,SLC22A16,SLC22A16
LOC118426985,AIFM2,AIFM2,AIFM2
LOC118427426,AIFM2,AIFM2_LOC118427426,AIFM2.1
LOC118426987,AIFM2,AIFM2_LOC118426987,AIFM2.2
LOC118427425,AIFM2,AIFM2_LOC118427425,AIFM2.3
LOC118427396,SULT1C2_SULT2A1_SULT2B1,SULT1C2_SULT2A1_SULT2B1,SULT1C2_SULT2A1_SULT2B1
LOC118426901,CCDC39,CCDC39,CCDC39
LOC118427451,Hypp7400,Hypp7400,Hypp7400
LOC118426902,Hypp7402,Hypp7402,Hypp7402
LOC118427357,VWA8,VWA8,VWA8
LOC118427454,CEP19,CEP19,CEP19
LOC118426992,EMSY,EMSY,EMSY
LOC118427693,Hypp7404,Hypp7404,Hypp7404
LOC118427459,MAOA,MAOA,MAOA
LOC118426993,GFM1,GFM1,GFM1
LOC118427755,Hypp7405,Hypp7405,Hypp7405
LOC118428162,MEP1B,MEP1B_LOC118428162,MEP1B.1
LOC118427682,HABP2,HABP2,HABP2
LOC118427479,HABP2,HABP2_LOC118427479,HABP2.1
LOC118410064,Hypp7406,Hypp7406,Hypp7406
LOC118427562,Hypp7408,Hypp7408,Hypp7408
LOC118427444,ALOX5,ALOX5_LOC118427444,ALOX5.3
LOC118428105,Hypp7585,Hypp7585,Hypp7585
LOC118427926,CABP5,CABP5,CABP5
LOC118427251,U2SURP,U2SURP,U2SURP
LOC118427238,DPY19L3,DPY19L3,DPY19L3
LOC118427234,COL4A6,COL4A6,COL4A6
LOC118427235,COL4A6,COL4A6_LOC118427235,COL4A6.1
LOC118427239,SEH1L,SEH1L,SEH1L
LOC118427242,ELP2,ELP2,ELP2
LOC118427237,Hypp7414,Hypp7414,Hypp7414
LOC118427241,DCUN1D1,DCUN1D1,DCUN1D1
LOC118427393,INPPL1,INPPL1,INPPL1
LOC118427252,AGTRAP,AGTRAP,AGTRAP
LOC118427253,SPRYD3,SPRYD3,SPRYD3
LOC118428211,FARP2,FARP2,FARP2
LOC118427337,ARFGAP1,ARFGAP1,ARFGAP1
LOC118427718,ANGPTL1,ANGPTL1_LOC118427718,ANGPTL1.4
LOC118428277,Hypp7417,Hypp7417,Hypp7417
LOC118426956,GEN1,GEN1,GEN1
LOC118426955,TNK2,TNK2_LOC118426955,TNK2.3
LOC118426953,MFHAS1,MFHAS1_LOC118426953,MFHAS1.2
LOC118428178,Hypp7419,Hypp7419,Hypp7419
LOC118427514,FAM122A,FAM122A,FAM122A
LOC118426827,RANBP2,RANBP2,RANBP2
LOC118426887,ABCC5,ABCC5,ABCC5
LOC118426910,TAF6,TAF6,TAF6
LOC118426911,DCTN1,DCTN1,DCTN1
LOC118426908,AMOT,AMOT,AMOT
LOC118428110,MYO7A,MYO7A_LOC118428110,MYO7A.2
LOC118427381,ATG16L1,ATG16L1,ATG16L1
LOC118427383,MED11,MED11,MED11
LOC118426861,GPC6,GPC6,GPC6
LOC118426900,GPC5,GPC5,GPC5
LOC118427281,MCM7,MCM7,MCM7
LOC118427261,UGT2B4_UGT2A3_UGT2B11,UGT2B4_UGT2A3_UGT2B11,UGT2B4_UGT2A3_UGT2B11
LOC118427265,TIE1,TIE1_LOC118427265,TIE1.2
LOC118427274,ARRB1,ARRB1,ARRB1
LOC118408800,PTDSS1,PTDSS1,PTDSS1
LOC118428283,CALM1,CALM1_LOC118428283,CALM1.7
LOC118426946,CALM1,CALM1_LOC118426946,CALM1.8
LOC118427664,CALM1,CALM1_LOC118427664,CALM1.9
LOC118427676,CALM1,CALM1_LOC118427676,CALM1.10
LOC118427659,Hypp7428,Hypp7428,Hypp7428
LOC118427656,SPCS2,SPCS2,SPCS2
LOC118427632,IFT81,IFT81,IFT81
LOC118427660,Hypp7429,Hypp7429,Hypp7429
LOC118427631,MCCC1,MCCC1,MCCC1
LOC118427665,CALM1,CALM1_LOC118427665,CALM1.11
LOC118427628,TLL1,TLL1_LOC118427628,TLL1.2
LOC118427633,DMBT1,DMBT1_LOC118427633,DMBT1.3
LOC118427653,OIT3,OIT3_LOC118427653,OIT3.6
LOC118427649,SULT1A4,SULT1A4_LOC118427649,SULT1A4.1
LOC118427513,MAOA,MAOA_LOC118427513,MAOA.1
LOC118428133,SLC35A3,SLC35A3_LOC118428133,SLC35A3.1
LOC118426856,ATP11B,ATP11B,ATP11B
LOC118427422,TUBGCP3,TUBGCP3,TUBGCP3
LOC118427364,ANKMY1,ANKMY1,ANKMY1
LOC118427304,ZC3H13,ZC3H13,ZC3H13
LOC118427525,Hypp7432,Hypp7432,Hypp7432
LOC118427526,MAOA,MAOA_LOC118427526,MAOA.2
LOC118426883,ABCC4,ABCC4_LOC118426883,ABCC4.2
LOC118426885,FIS1,FIS1,FIS1
LOC118426884,GSR,GSR,GSR
LOC118426820,HNMT,HNMT_LOC118426820,HNMT.1
LOC118427786,NPC1,NPC1_LOC118427786,NPC1.1
LOC118428212,GANAB,GANAB,GANAB
LOC118428079,HEPHL1,HEPHL1,HEPHL1
LOC118428080,HEPHL1,HEPHL1_LOC118428080,HEPHL1.1
LOC118427256,CALM1,CALM1_LOC118427256,CALM1.12
LOC118428012,GK5,GK5,GK5
LOC118427681,PID1,PID1,PID1
LOC118428153,FAM43A,FAM43A,FAM43A
LOC118427358,Hypp7434,Hypp7434,Hypp7434
LOC118427360,DTYMK,DTYMK,DTYMK
LOC118427359,DRAM1,DRAM1_LOC118427359,DRAM1.1
LOC118427440,BYSL,BYSL,BYSL
LOC118428081,SLC16A14,SLC16A14,SLC16A14
LOC118427462,LHFPL1,LHFPL1,LHFPL1
LOC118428084,GANC,GANC,GANC
LOC118427520,C3orf58,C3orf58_LOC118427520,C3orf58.1
LOC118427883,FTL,FTL,FTL
LOC118428085,Hypp7436,Hypp7436,Hypp7436
LOC118427484,LPA,LPA_LOC118427484,LPA.2
LOC118428086,C5orf34,C5orf34,C5orf34
LOC118427546,Hypp7437,Hypp7437,Hypp7437
LOC118428087,GADL1,GADL1,GADL1
LOC118427347,RAB6A,RAB6A,RAB6A
LOC118428190,MTR,MTR,MTR
LOC118428205,PCLO,PCLO,PCLO
LOC118427770,ANGPT4,ANGPT4_LOC118427770,ANGPT4.1
LOC118427466,EBPL,EBPL,EBPL
LOC118427728,POLA1,POLA1,POLA1
LOC118427730,TBC1D24,TBC1D24,TBC1D24
LOC118427731,Hypp7442,Hypp7442,Hypp7442
LOC118428088,TBC1D24,TBC1D24_LOC118428088,TBC1D24.1
LOC118427735,Hypp7444,Hypp7444,Hypp7444
LOC118427734,TLL1,TLL1_LOC118427734,TLL1.3
LOC118428091,ABCG1,ABCG1,ABCG1
LOC118428240,ARX,ARX,ARX
LOC118427218,KPNA4,KPNA4,KPNA4
LOC118428096,RHBDD1,RHBDD1,RHBDD1
LOC118427740,SLC10A2,SLC10A2,SLC10A2
LOC118427517,SLC10A2,SLC10A2_LOC118427517,SLC10A2.1
LOC118427209,MYO7A,MYO7A_LOC118427209,MYO7A.3
LOC118427401,Hypp7447,Hypp7447,Hypp7447
LOC118428189,NCEH1_AADAC,NCEH1_AADAC,NCEH1_AADAC
LOC118427554,NCEH1,NCEH1,NCEH1
LOC118427417,Hypp7448,Hypp7448,Hypp7448
LOC118427418,MYL6B,MYL6B,MYL6B
LOC118428137,GRTP1,GRTP1,GRTP1
LOC118426855,SPA17,SPA17,SPA17
LOC118428102,WDR44,WDR44,WDR44
LOC118426892,FXR1,FXR1,FXR1
LOC118428227,LACE1,LACE1_LOC118428227,LACE1.1
LOC118426854,LAMP1,LAMP1_LOC118426854,LAMP1.1
LOC118427310,LAMP1,LAMP1_LOC118427310,LAMP1.2
LOC118427311,CLYBL,CLYBL,CLYBL
LOC118416724,SULT1C2,SULT1C2,SULT1C2
LOC118427463,ZIC1,Zic,ZIC1
LOC118427532,MIS12,MIS12,MIS12
LOC118426925,SLC16A12,SLC16A12_LOC118426925,SLC16A12.1
LOC118427355,RBMY1D,RBMY1D,RBMY1D
LOC118427307,TMEM164,TMEM164,TMEM164
LOC118427308,PANK4,PANK4,PANK4
LOC118428215,GPR101,GPR101,GPR101
LOC118427215,TM9SF2,TM9SF2,TM9SF2
LOC118426926,MAOB,MAOB,MAOB
LOC118426864,DNAH2,DNAH2,DNAH2
LOC118427776,ATG3,ATG3,ATG3
LOC118427269,ARGLU1,ARGLU1,ARGLU1
LOC118426930,IWS1,IWS1,IWS1
LOC118428170,GSTM3,Gstm3,GSTM3
LOC118426931,GLRA3,GLRA3_LOC118426931,GLRA3.5
LOC118427441,UBXN7,UBXN7,UBXN7
LOC118427420,TMEM127,TMEM127,TMEM127
LOC118427421,MRE11,MRE11,MRE11
LOC118427563,ANKRD39,ANKRD39,ANKRD39
LOC118426932,ANOS1,ANOS1,ANOS1
LOC118428069,FAM43A,FAM43A_LOC118428069,FAM43A.1
LOC118428144,DDX3X,Ddx3x,DDX3X
LOC118428146,RPL8,RPL8,RPL8
LOC118426824,MAP4K4,MAP4K4,MAP4K4
LOC118426882,TBL1XR1,TBL1XR1,TBL1XR1
LOC118426933,Hypp7459,Hypp7459,Hypp7459
LOC118427257,ITM2C,ITM2C,ITM2C
LOC118426934,CLCA4,CLCA4_LOC118426934,CLCA4.1
LOC118427481,CLCA4,CLCA4_LOC118427481,CLCA4.2
LOC118427697,BDH1,BDH1_LOC118427697,BDH1.1
LOC118428123,BCHE,BCHE_LOC118428123,BCHE.3
LOC118426940,MDGA1,MDGA1,MDGA1
LOC118426941,DMBT1,DMBT1_LOC118426941,DMBT1.4
LOC118426943,NOTCH2_F2,NOTCH2_F2,NOTCH2_F2
LOC118427626,POLR2A,POLR2A,POLR2A
LOC118427651,PARG,PARG,PARG
LOC118427636,YES1,YES1,YES1
LOC118427661,Hypp7464,Hypp7464,Hypp7464
LOC118427673,Hypp7465,Hypp7465,Hypp7465
LOC118427647,ZNF79,ZNF79,ZNF79
LOC118427641,PELP1,PELP1,PELP1
LOC118427630,RNF168,RNF168,RNF168
LOC118427640,PCID2,PCID2,PCID2
LOC118427658,SPRYD7,SPRYD7,SPRYD7
LOC118427625,ARHGEF9,ARHGEF9,ARHGEF9
LOC118427707,DNAJC19,DNAJC19,DNAJC19
LOC118427702,EARS2,EARS2,EARS2
LOC118427706,PLSCR1,PLSCR1_LOC118427706,PLSCR1.2
LOC118426876,ABCC5,ABCC5_LOC118426876,ABCC5.1
LOC118427078,ABCC5,ABCC5_LOC118427078,ABCC5.2
LOC118427789,CAV3,CAV3,CAV3
LOC118424479,COL6A3,COL6A3_LOC118424479,COL6A3.1
LOC118427036,COL6A3,COL6A3_LOC118427036,COL6A3.2
